Open reading frame,gonad_a1,gonad_a2,gonad_a3,gonad_a4,gonad_a5,gonad_a6,gonad_a7,gonad_a8,gonad_a9,gonad_a10,gonad_b1,gonad_b2,gonad_b3,gonad_b4,gonad_b5,gonad_b6,gonad_b7,gonad_b8,gonad_b9,gonad_b10,Chromosome,Start,End,Strand,WBGene,Gene Name,Type
F58A4.3,4.079246155,13.9085081,26.02658616,21.15994477,23.08205242,24.17713405,3.814464449,9.837194432,22.61398864,21.98956169,11.28591743,15.93081475,22.34806667,17.57860934,14.9259616,23.20712607,25.66003307,16.13826088,21.18725683,23.97039656,CHROMOSOME_III,9615223,9616386,-,WBGene00001831,hcp-3,cds
F58A4.4,4.079246155,9.127458437,9.109305155,6.782033579,8.335185597,11.24517863,7.628928898,8.197662027,9.422495265,11.66793069,6.771550459,13.65498407,6.704420001,5.964171027,11.82812051,4.443917758,7.602972762,7.335573128,9.630571285,7.490748925,CHROMOSOME_III,9612202,9614199,-,WBGene00004180,pri-1,cds
F58A4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_III,9602942,9608647,-,WBGene00010228,clec-161,cds
F58A4.6,1.359748718,4.781049658,3.903987924,2.712813432,2.137227076,2.249035726,1.907232225,1.639532405,0.942249527,1.346299695,6.771550459,2.275830678,1.340884,2.511229906,1.971353419,0.98753728,3.801486381,2.934229251,2.889171386,0,CHROMOSOME_III,9614407,9615200,+,WBGene00010229,,cds
F58A4.7,1.359748718,0,0.325332327,0,0,7.309366109,0,0,0.942249527,0.89753313,0,0,0,0.313903738,3.66108492,1.975074559,1.900743191,0,1.926114257,0,CHROMOSOME_III,9622060,9626453,+,WBGene00001955,hlh-11,cds
F58A4.8,21.75597949,31.29414321,32.20790037,35.26657461,29.06628823,19.39793314,32.42294782,39.34877773,31.09423438,26.02846078,37.24352753,31.10301927,24.135912,21.97326168,22.52975336,17.77567103,23.75928988,22.00671938,17.33502831,29.9629957,CHROMOSOME_III,9625949,9629072,-,WBGene00006540,tbg-1,cds
F58A4.9,19.03648206,23.47060741,15.94128402,10.30869104,10.68613538,6.747107178,7.628928898,8.197662027,5.653497159,12.11669726,22.57183486,12.13776362,16.98453067,11.61443832,7.885413674,5.431455037,5.702229572,2.934229251,6.7413999,1.498149785,CHROMOSOME_III,9629162,9629833,-,WBGene00010230,,cds
F58A6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5142334,5144012,+,WBGene00019022,,cds
F58A6.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5153109,5154628,-,WBGene00019027,srb-12,cds
F58A6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5155426,5157615,-,WBGene00019028,srb-13,cds
F58A6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5136708,5138559,+,WBGene00019023,,cds
F58A6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5138512,5142027,-,WBGene00003547,nas-29,cds
F58A6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5146959,5148452,-,WBGene00019024,,cds
F58A6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5148524,5150844,-,WBGene00019025,srb-16,cds
F58A6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5156690,5157073,-,WBGene00003438,msp-45,cds
F58A6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,5158583,5158957,-,WBGene00019026,,cds
F58B3.1,0,0,0,0,0,0,1.907232225,0,0,0.448766565,0,0.758610226,0,0,0,0,0,0,0,0,CHROMOSOME_IV,11621420,11623101,-,WBGene00003093,lys-4,cds
F58B3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,11624232,11625559,-,WBGene00003094,lys-5,cds
F58B3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,11626887,11627924,-,WBGene00003095,lys-6,cds
F58B3.4,20.39623078,25.6438118,22.12259823,22.24507014,15.60175766,12.36969649,5.721696674,9.837194432,15.07599242,18.84819573,24.82901835,42.48217266,29.499448,19.14812804,23.09299719,19.25697695,17.10668872,24.94094864,18.29808544,19.47594721,CHROMOSOME_IV,11628734,11631818,-,WBGene00010231,,cds
F58B3.5,19.03648206,26.07845268,25.05058918,24.14403954,19.44876639,12.65082596,7.628928898,18.03485646,17.902741,14.80929665,14.67169266,23.51691701,13.85580133,20.08983925,16.6156931,16.78813375,15.20594552,16.13826088,16.37197119,7.490748925,CHROMOSOME_IV,11631917,11635464,-,WBGene00003415,mars-1,cds
F58B3.6,10.87798975,20.86276214,21.79726591,22.51635148,24.15066596,15.74325008,30.51571559,29.5115833,27.32523627,38.14515803,11.28591743,11.37915339,19.66629867,15.69518691,21.12164377,29.13234975,30.41189105,24.94094864,26.9655996,26.96669613,CHROMOSOME_IV,11636623,11638186,+,WBGene00010232,,cds
F58B3.7,10.87798975,15.64707161,14.63995471,23.8727582,17.52526202,19.39793314,11.44339335,16.39532405,18.84499053,19.74572886,12.41450918,21.99969656,20.11326,11.30053458,13.79947393,17.77567103,12.35483074,11.73691701,16.37197119,14.98149785,CHROMOSOME_IV,11638291,11640111,+,WBGene00010233,,cds
F58B3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,11619453,11620915,-,WBGene00001107,dsl-5,cds
F58B3.9,0,1.303922634,3.903987924,0.81384403,0.427445415,0.562258931,11.44339335,11.47672684,2.82674858,8.975331302,0,0,0.893922667,0.313903738,1.689731502,5.431455037,12.35483074,4.401343877,6.7413999,7.490748925,CHROMOSOME_IV,11640122,11640992,-,WBGene00010234,ttr-50,cds
F58B4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10918842,10921817,-,WBGene00003549,nas-31,cds
F58B4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10917629,10918382,-,WBGene00010235,,cds
F58B4.3,0,0,0,0,0,0,0,0,0,0.89753313,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10929790,10930753,+,WBGene00010236,,cds
F58B4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10930759,10931270,-,WBGene00010237,,cds
F58B4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10932628,10934226,+,WBGene00010238,,cds
F58B4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10925315,10926777,+,WBGene00010239,,cds
F58B4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,10922967,10923317,-,WBGene00077682,,cds
F58B6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_III,1112266,1116364,-,WBGene00019029,,cds
F58B6.2,0,0,0,0,0.213722708,0,0,0,0,0.448766565,0,0.758610226,0,0,0,0,0,0,0.963057129,0,CHROMOSOME_III,1103214,1112288,+,WBGene00019030,inft-1,cds
F58B6.3,6.798743592,6.084972292,7.807975847,4.883064177,9.190076427,7.028236644,7.628928898,6.558129621,13.19149337,10.321631,9.028733946,6.068881809,5.363536001,4.394652336,10.42001093,12.34421599,5.702229572,4.401343877,17.33502831,14.98149785,CHROMOSOME_III,1081393,1095063,+,WBGene00003917,par-2,cds
F58D12.1,0,0,0,0,1.068613538,1.124517863,0,0,0,0,1.128591743,0,1.340884,0.313903738,0.563243834,1.481305919,0,0,0,0,CHROMOSOME_V,14049635,14055121,+,WBGene00010249,,cds
F58D12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,14057825,14066220,+,WBGene00010250,,cds
F58D12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,14048802,14049645,-,WBGene00050929,,cds
F58D2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,13183048,13186958,+,WBGene00010240,gadr-1,cds
F58D2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,13189743,13192259,+,WBGene00010241,,cds
F58D2.4,0,0.434640878,0.325332327,0,0.427445415,0.281129466,0,0,0,0,0,0,0,0,0.281621917,0,0,0,0,0,CHROMOSOME_IV,13187980,13189027,-,WBGene00185077,,cds
F58D2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49376864,0,0,0,0,CHROMOSOME_IV,13189114,13193225,-,WBGene00206469,,cds
F58D5.1,54.38994874,66.50005433,55.30649559,46.11782834,37.82891925,29.5185939,26.70125114,40.98831013,49.93922491,38.5939246,55.30099542,37.9305113,37.09779067,56.81657663,41.39842179,32.58873022,35.16374903,32.27652176,69.34011326,94.38343646,CHROMOSOME_I,12060267,12064890,-,WBGene00002000,hrp-2,cds
F58D5.2,1.359748718,1.738563512,0.325332327,0.81384403,0.213722708,0.281129466,1.907232225,0,0.942249527,0,1.128591743,1.517220452,0,0,0,0.49376864,0,0,0.963057129,0,CHROMOSOME_I,12065938,12068651,-,WBGene00010242,,cds
F58D5.3,0,0.434640878,0,0,0,0.843388397,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498149785,CHROMOSOME_I,12069797,12072884,+,WBGene00010243,,cds
F58D5.4,8.158492311,12.16994458,17.56794566,20.61738208,21.37227076,26.14504031,28.60848337,24.59298608,21.67173911,22.43832825,13.54310092,21.99969656,12.067956,17.89251308,24.21948486,28.14481247,25.66003307,45.4805534,25.03948534,17.97779742,CHROMOSOME_I,12047331,12059791,-,WBGene00002240,ksr-2,cds
F58D5.5,0,0,0.325332327,0,0,0,0,0,0,0,0,0,0,0,0,1.481305919,0.950371595,0,0.963057129,0,CHROMOSOME_I,12041026,12042977,+,WBGene00010244,,cds
F58D5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,12034063,12037221,+,WBGene00010245,,cds
F58D5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,12032325,12033694,-,WBGene00010246,,cds
F58D5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,12029918,12031753,-,WBGene00010247,,cds
F58D5.9,0,0.434640878,0,0.271281343,1.496058953,3.092424123,1.907232225,1.639532405,0.942249527,1.79506626,0,0.758610226,0.446961333,0.313903738,0.281621917,2.962611839,7.602972762,0,0,0,CHROMOSOME_I,12045227,12046584,-,WBGene00010248,,cds
F58D7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,5927630,5930400,+,WBGene00019032,srsx-17,cds
F58E1.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1689702,1691083,-,WBGene00019041,fbxc-22,cds
F58E1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1691563,1692913,-,WBGene00019042,fbxc-21,cds
F58E1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1693302,1694621,-,WBGene00019043,fbxc-26,cds
F58E1.13,0,0,0,0,0,2.249035726,0,0,0,0,0,0,0,0,0,0,0.950371595,0,0,0,CHROMOSOME_II,1694821,1695833,-,WBGene00019044,,cds
F58E1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1702426,1703469,-,WBGene00019045,fbxb-47,cds
F58E1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1684054,1685001,+,WBGene00019034,fbxb-25,cds
F58E1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313903738,0,0,0,0,0,0,CHROMOSOME_II,1682539,1683585,+,WBGene00019035,fbxb-26,cds
F58E1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1679387,1682049,+,WBGene00019036,,cds
F58E1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1676417,1677297,+,WBGene00019037,fbxb-17,cds
F58E1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1670839,1674519,+,WBGene00003734,nhx-6,cds
F58E1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1677455,1679258,-,WBGene00019038,,cds
F58E1.8,0,0,0.325332327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1686840,1687801,-,WBGene00019039,fbxb-18,cds
F58E1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,1688241,1689178,-,WBGene00019040,fbxb-19,cds
F58E10.1,4.079246155,11.73530371,13.33862541,13.02150447,17.31153932,16.02437955,26.70125114,19.67438886,10.36474479,20.19449543,6.771550459,13.65498407,11.17403333,10.04491962,18.58704652,18.26943967,17.10668872,35.21075102,22.15031396,22.47224678,CHROMOSOME_V,13987156,14006064,-,WBGene00010259,,cds
F58E10.2,0,0,0,0,0,0,0,1.639532405,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,13985122,13986985,+,WBGene00001310,end-1,cds
F58E10.3,51.6704513,68.67325872,73.19977357,79.75671489,61.97958521,44.69958505,61.03143119,57.38363419,57.47722112,78.98291546,44.01507799,57.65437718,71.51381334,57.75828784,63.36493131,63.69615453,79.831214,49.88189727,48.15285643,74.90748925,CHROMOSOME_V,14008733,14012203,-,WBGene00010260,,cds
F58E10.4,8.158492311,4.781049658,8.458640501,14.92047387,16.45664849,21.64696886,15.2578578,21.31392127,23.55623816,21.09202856,1.128591743,7.586102261,12.96187867,11.30053458,12.67298626,19.75074559,21.85854669,13.20403163,22.15031396,20.97409699,CHROMOSOME_V,14012318,14013629,+,WBGene00000097,aip-1,cds
F58E10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,14014686,14015961,+,WBGene00001311,end-3,cds
F58E10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,14015963,14017561,-,WBGene00010261,srh-308,cds
F58E10.7,0,0,0,0,0,0,0,0,0,0.89753313,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,13992684,13993463,+,WBGene00010262,,cds
F58E2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,3470039,3470708,+,WBGene00019046,,cds
F58E2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498149785,CHROMOSOME_IV,3467425,3469825,+,WBGene00019047,,cds
F58E2.4,0,0.434640878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49376864,0,0,0,0,CHROMOSOME_IV,3463498,3466273,+,WBGene00019048,,cds
F58E2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,3444911,3446525,+,WBGene00019049,,cds
F58E2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,3453605,3454785,+,WBGene00019051,srz-23,cds
F58E6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9741198,9744206,+,WBGene00010251,sta-2,cds
F58E6.10,0,0,0,0,0,0.281129466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9764621,9769337,-,WBGene00006778,unc-42,cds
F58E6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9756930,9757962,-,WBGene00010258,,cds
F58E6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9739641,9740845,+,WBGene00077696,,cds
F58E6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9745216,9749203,+,WBGene00077697,,cds
F58E6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9749852,9750383,-,WBGene00010253,,cds
F58E6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9753401,9754554,-,WBGene00010254,,cds
F58E6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9752052,9752837,-,WBGene00010255,,cds
F58E6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9756443,9756994,+,WBGene00010256,hrg-3,cds
F58E6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,9755052,9755784,-,WBGene00010257,,cds
F58F12.1,39.43271283,62.15364555,51.40250766,36.08041864,35.05052405,25.02052245,34.33018004,44.26737494,42.40122869,29.16982673,60.94395413,28.82718859,30.39337067,70.31443737,39.14544646,39.50149118,33.26300584,27.87517789,41.41145653,52.43524248,CHROMOSOME_II,6383611,6384659,+,WBGene00019061,,cds
F58F12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,6387421,6388210,-,WBGene00019062,,cds
F58F12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,6389278,6391224,-,WBGene00019063,,cds
F58F12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,6386735,6387536,+,WBGene00044756,,cds
F58F6.1,0,0,0,0,0,0,0,0,0,0,0,0,0.446961333,0,0,0,0,0,0,0,CHROMOSOME_IV,1353678,1355304,-,WBGene00000678,col-104,cds
F58F6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,1357815,1359224,-,WBGene00000679,col-105,cds
F58F6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,1375368,1376562,-,WBGene00019052,,cds
F58F6.4,6.798743592,11.30066283,11.71196377,13.8353485,12.60963975,14.61873222,7.628928898,14.75579165,12.24924384,16.60436291,10.15732569,6.068881809,5.363536001,14.43957196,15.20758351,16.29436511,17.10668872,10.26980238,26.00254247,11.98519828,CHROMOSOME_IV,1347316,1352980,+,WBGene00004338,rfc-2,cds
F58F6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,1343679,1344270,+,WBGene00019053,,cds
F58F6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,1341215,1342860,+,WBGene00019054,,cds
F58F9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,6250320,6253072,+,WBGene00019055,,cds
F58F9.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,6241844,6242784,+,WBGene00044308,,cds
F58F9.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,6243371,6244363,+,WBGene00044309,,cds
F58F9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,6233242,6235596,+,WBGene00019057,,cds
F58F9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,6231033,6232409,+,WBGene00019058,,cds
F58F9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,6235966,6237532,-,WBGene00019059,,cds
F58F9.7,0,0,0,0,0,0,0,1.639532405,0,0,0,0,0,0,0,0.98753728,0,0,0,0,CHROMOSOME_IV,6245330,6248513,-,WBGene00019060,,cds
F58F9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,6238181,6239426,+,WBGene00044306,,cds
F58F9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,6240295,6241378,+,WBGene00044307,,cds
F58G1.1,24.47547693,60.41508204,48.14918439,21.9737888,13.89197599,11.80743756,5.721696674,11.47672684,8.480245739,10.321631,22.57183486,47.79244424,27.26464134,22.60106916,16.33407118,12.34421599,9.503715953,17.60537551,17.33502831,8.98889871,CHROMOSOME_II,12919508,12923304,+,WBGene00010263,wago-4,cds
F58G1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12924060,12924580,+,WBGene00206480,,cds
F58G1.2,8.158492311,13.03922634,13.98929006,20.88866342,21.79971618,16.30550901,11.44339335,8.197662027,18.84499053,22.43832825,13.54310092,18.20664543,17.431492,7.847593457,22.52975336,11.35667871,11.40445914,14.67114626,11.55668554,4.494449355,CHROMOSOME_II,12915365,12918949,-,WBGene00010264,,cds
F58G1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49376864,0,0,0,0,CHROMOSOME_II,12925910,12928267,-,WBGene00010265,,cds
F58G1.4,0,0,0.325332327,0,0,1.124517863,0,0,0,0.448766565,0,0,0,0,0,0,0,1.467114626,0,0,CHROMOSOME_II,12930548,12933455,+,WBGene00010266,dct-18,cds
F58G1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12933786,12935288,-,WBGene00010267,lips-9,cds
F58G1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12938800,12943798,+,WBGene00010268,arrd-10,cds
F58G1.7,0,0,0,0,0,0.562258931,0,0,0,0,1.128591743,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12943793,12948074,-,WBGene00010269,,cds
F58G1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12925235,12925533,-,WBGene00010270,,cds
F58G1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,12924577,12925192,+,WBGene00010271,,cds
F58G11.1,14.9572359,16.95099424,13.66395773,14.92047387,12.82336246,12.65082596,15.2578578,9.837194432,19.78724006,16.60436291,6.771550459,13.65498407,16.53756933,14.7534757,16.6156931,25.67596927,17.10668872,17.60537551,17.33502831,20.97409699,CHROMOSOME_V,13661247,13664224,+,WBGene00010279,letm-1,cds
F58G11.2,10.87798975,4.34640878,11.06129912,11.12253507,14.53314412,13.77534382,3.814464449,13.11625924,5.653497159,5.385198781,9.028733946,6.827492035,9.386188001,13.18395701,14.08109585,12.83798463,14.25557393,7.335573128,11.55668554,7.490748925,CHROMOSOME_V,13665389,13669276,+,WBGene00010280,,cds
F58G11.3,13.59748718,16.08171249,16.59194868,18.98969402,20.30365722,16.30550901,11.44339335,18.03485646,16.01824195,20.19449543,7.900142203,19.72386588,21.90110534,15.06737944,22.52975336,15.30682783,12.35483074,14.67114626,18.29808544,5.99259914,CHROMOSOME_V,13669335,13671936,-,WBGene00010281,,cds
F58G11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,13672585,13675903,+,WBGene00010282,,cds
F58G11.5,8.158492311,10.86602195,10.41063446,13.8353485,7.694017474,8.996142904,11.44339335,8.197662027,13.19149337,10.321631,7.900142203,7.586102261,9.833149334,14.12566822,13.51785201,10.86291007,16.15631712,1.467114626,13.4827998,7.490748925,CHROMOSOME_V,13675976,13678587,-,WBGene00006442,tag-65,cds
F58G11.6,12.23773847,18.25491687,16.26661635,23.33019551,22.4408843,19.6790626,19.07232225,21.31392127,19.78724006,25.57969421,18.05746789,18.20664543,18.772376,10.35882336,18.3054246,20.73828287,21.85854669,24.94094864,19.26114257,7.490748925,CHROMOSOME_V,13678864,13681531,+,WBGene00010283,ccz-1,cds
F58G4.1,0,0,0,0,0,0,0,0,0.942249527,2.692599391,0,0,0,0,0,0,0,2.934229251,3.852228514,5.99259914,CHROMOSOME_V,8109031,8118110,+,WBGene00019064,myo-5,cds
F58G4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8102464,8106885,+,WBGene00006149,str-90,cds
F58G4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8104753,8105592,+,WBGene00019065,,cds
F58G4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8099601,8100464,+,WBGene00019066,sdz-23,cds
F58G4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8090953,8092465,-,WBGene00006178,str-129,cds
F58G4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8093403,8095448,-,WBGene00006193,str-146,cds
F58G4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8096848,8098319,-,WBGene00006192,str-145,cds
F58G6.1,0,0,0,0.271281343,0.641168123,3.93581252,3.814464449,4.918597216,4.711247633,3.590132521,0,0,0,0.313903738,1.126487668,5.925223677,1.900743191,7.335573128,13.4827998,13.48334807,CHROMOSOME_IV,9644228,9647856,-,WBGene00010272,amph-1,cds
F58G6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,9649200,9650485,+,WBGene00010273,srm-3,cds
F58G6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,9653518,9654210,+,WBGene00010274,,cds
F58G6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,9658036,9663924,+,WBGene00010275,acc-1,cds
F58G6.5,0,0,0,0.271281343,0,1.686776794,3.814464449,1.639532405,1.884499053,5.385198781,0,0,0,0.313903738,0,1.975074559,2.851114786,2.934229251,0,8.98889871,CHROMOSOME_IV,9664345,9675655,-,WBGene00003627,nhr-34,cds
F58G6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,9636963,9641986,-,WBGene00000953,del-2,cds
F58G6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,9654298,9655558,+,WBGene00010277,,cds
F58G6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,9643405,9644251,+,WBGene00010278,,cds
F58G6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,9651409,9652467,+,WBGene00044107,,cds
