Open reading frame,group ID,1,2,3,4,5,6,7,8,9,10,diffExp,chromosome,chrom_start,chrom_end,strand,wbgene,Gene name,type
F56A3.2,5,2.277416237,2.811798022,3.488291479,3.408807621,3.675409153,3.697051757,3.183945708,3.432274196,2.635425609,3.097020522,1.419635519,CHROMOSOME_I,5182739,5186242,+,WBGene00018909,slx-1,cds
C04F5.9,5,1.802540854,0.859131501,1.580892527,2.28552358,2.43033945,2.46975183,2.114215451,2.325565481,1.755499254,2.127349695,1.610620329,CHROMOSOME_V,5114730,5119194,-,WBGene00015451,,cds
F08B4.1,5,3.313296446,2.834359865,3.29602344,3.732992016,3.902323141,3.881226726,3.578002941,3.685429857,3.463213004,3.969714333,1.135354467,CHROMOSOME_IV,8692086,8696443,+,WBGene00000994,dic-1,cds
Y32H12A.9,5,1.753930507,1.16901862,2.219637847,2.710552015,3.118169362,2.922778188,2.846070713,3.234802643,2.401012759,3.647273981,2.478255361,CHROMOSOME_III,5352802,5353150,-,WBGene00021317,,cds
Y38F2AL.3,5,2.603754001,1.993901755,2.847621482,2.894727736,2.990019949,3.629541654,3.257964417,3.273902646,2.849569455,3.521084013,1.635639898,CHROMOSOME_IV,2307815,2314567,-,WBGene00006920,vha-11,cds
F59E10.3,5,4.439767835,4.147437442,4.842169675,5.156926747,4.780679544,5.082557314,4.813590366,5.039412011,4.663907056,5.062391697,1.009489305,CHROMOSOME_II,10872817,10873738,+,WBGene00010333,,cds
W02B12.8,5,2.206934548,2.179014196,2.755453304,3.062064999,2.820900787,3.063148757,3.18446068,3.132020315,2.516431611,3.361632431,1.182618235,CHROMOSOME_II,11464828,11468589,+,WBGene00012203,rga-1,cds
Y82E9BR.14,5,2.87507813,2.86675915,3.451468088,4.029377047,3.697798319,3.901204574,3.978192003,3.973929804,3.328406336,3.935287411,1.162617896,CHROMOSOME_III,1409295,1414113,-,WBGene00022347,,cds
K04G7.3,5,3.156030681,2.416397555,3.454073971,3.544605582,3.758030126,3.46365671,3.887827401,3.756254424,3.024975278,3.655601554,1.471429846,CHROMOSOME_III,7145754,7153708,-,WBGene00003858,ogt-1,cds
C05D11.3,5,3.887666709,3.086023029,3.761485742,4.328835492,4.399885052,3.897894085,4.020760125,3.823764178,3.932532948,4.354902037,1.313862024,CHROMOSOME_III,6432129,6433101,+,WBGene00006515,tag-170,cds
F15B10.2,5,2.709506096,2.033440372,2.733205428,3.011646515,3.170476051,2.782455972,2.746037232,2.833312165,2.272447545,3.264427359,1.230986987,CHROMOSOME_IV,6607366,6613342,-,WBGene00001090,drh-1,cds
R06B9.3,5,2.734775787,1.912959186,2.414051472,2.606063777,2.79475333,2.505903535,2.846070713,2.815754993,2.526886768,3.072351437,1.159392251,CHROMOSOME_II,13758345,13761158,+,WBGene00011054,arrd-13,cds
C08C3.2,5,2.579344524,2.125132932,2.742081857,2.563192208,3.169672627,2.987806444,3.106466637,2.325565481,2.745348389,3.218620798,1.093487866,CHROMOSOME_III,7774624,7775962,-,WBGene00015590,bath-15,cds
F39H11.3,5,2.242605766,1.827203973,2.565123624,2.266479687,2.967712901,3.134162122,3.025164379,2.325565481,2.740864664,3.585150586,1.757946613,CHROMOSOME_I,8702472,8705790,+,WBGene00000409,cdk-8,cds
D2007.5,5,2.43626448,1.713631288,3.283917439,2.749316212,2.975799928,3.333789219,2.74743201,2.275067957,2.931107772,3.629682769,1.916051481,CHROMOSOME_III,8155925,8158180,-,WBGene00017045,atg-13,cds
H21P03.2,5,3.864958088,3.086023029,4.019914704,3.875227459,4.459384727,4.206509154,3.888459677,3.832520873,4.016142416,4.391428958,1.373361699,CHROMOSOME_IV,11480665,11482602,+,WBGene00010409,,cds
T12F5.1,5,2.242605766,1.16901862,2.509588545,1.999145847,2.601775584,2.759224525,2.399628357,2.300537648,2.110590737,3.097592302,1.928573682,CHROMOSOME_I,3741460,3742726,+,WBGene00020466,,cds
C34G6.7,5,3.313296446,3.009500843,3.637262287,4.237540159,4.425596322,4.687913647,4.324568158,3.600732569,4.2891506,4.485588635,1.678412804,CHROMOSOME_I,5902098,5904700,-,WBGene00004109,stam-1,cds
Y71F9AM.4,5,1.849566566,1.48020134,2.369333385,2.916737523,2.680285808,3.213657539,2.939615558,2.222738595,2.401012759,3.122960957,1.733456199,CHROMOSOME_I,2931462,2947154,+,WBGene00022121,cogc-3,cds
T22C1.6,5,3.525775449,2.96055325,3.360016404,3.788467691,4.122613449,4.195483001,3.578394845,3.103363317,3.793482031,3.913970214,1.234929751,CHROMOSOME_I,7942714,7945583,+,WBGene00011917,,cds
F52C6.3,5,1.166182115,0.283708983,1.33617481,1.607932852,1.205555649,1.407369965,1.28024483,0,1.277257619,1.482882484,1.607932852,CHROMOSOME_II,1924762,1925721,+,WBGene00018660,,cds
ZK632.8,5,2.340747284,1.614725324,2.623585413,2.664112519,2.689028685,2.558926079,2.640050032,2.037960952,2.272447545,2.725299211,1.110573887,CHROMOSOME_III,9823148,9824047,+,WBGene00000189,arl-5,cds
C44B9.3,5,1.48978239,1.022379482,2.514964593,2.59778233,2.683666443,2.274011493,2.746734789,2.037960952,2.25368621,2.514864766,1.724355307,CHROMOSOME_III,10878092,10880086,-,WBGene00008080,,cds
D2013.10,5,0.64551341,0.520689644,1.63838791,1.412801557,1.559457009,1.42779974,2.402287156,0.86375311,1.759937797,2.199601484,1.881597512,CHROMOSOME_II,9323901,9324761,+,WBGene00006520,tag-175,cds
Y66H1A.2,5,1.753930507,1.48020134,2.806510858,2.699401643,2.956068584,2.356531158,3.18446068,1.754070692,2.645055783,2.894909676,1.70425934,CHROMOSOME_IV,445675,448449,+,WBGene00022044,dpm-1,cds
DC2.8,5,1.166182115,0.724179904,1.521010345,1.651300215,2.065500091,1.67089905,2.264455631,1.302824747,1.955598332,1.665074193,1.540275727,CHROMOSOME_V,201597,204274,+,WBGene00077643,,cds
T27F6.6,5,0.748353335,0.520689644,0.874291915,1.587617208,2.00216867,1.247919211,2.115296187,0.86375311,1.759937797,1.885961338,1.594606543,CHROMOSOME_I,12490964,12494516,+,WBGene00012105,,cds
C49C8.3,5,0,0,1.370512761,1.024837007,1.021231956,1.135267125,1.539646316,0.86375311,1.951723473,1.136087321,1.951723473,CHROMOSOME_IV,8644728,8645332,+,WBGene00016767,,cds
C53D6.4,5,2.579344524,2.416397555,3.307812742,3.057032047,3.198998755,3.17417091,3.520648431,2.867798229,3.393103913,3.182881365,1.104250876,CHROMOSOME_IV,9019160,9020920,-,WBGene00008281,,cds
C54C6.6,5,1.802540854,1.423969513,2.467777764,2.29808127,2.478968714,2.682731174,2.937784049,1.352376344,2.933074386,2.623915392,1.585407705,CHROMOSOME_III,3534638,3537483,-,WBGene00008288,,cds
M04F3.5,5,2.059429633,1.713631288,2.899686953,2.958332461,2.942449276,3.487259959,3.792098223,2.249140524,3.113106703,3.122399145,2.078466936,CHROMOSOME_I,4773819,4777718,-,WBGene00019771,,cds
B0035.7,10,0.64551341,0.724179904,1.150075444,1.024837007,1.20868787,0.882360075,1.946491066,0.86375311,0.973102158,1.085367826,1.300977655,CHROMOSOME_IV,11323863,11324448,-,WBGene00001921,his-47,cds
F54E12.5,10,0.64551341,0.724179904,0.996948597,0.925307381,1.095257925,0.882360075,1.946491066,0.86375311,0.973102158,0.924125075,1.300977655,CHROMOSOME_IV,11340390,11340773,+,WBGene00001931,his-57,cds
Y37F4.7,10,0,0,0,0,0.437796251,0,1.28024483,0,0,0,1.28024483,CHROMOSOME_I,10863913,10864615,-,WBGene00021388,,cds
Y44A6B.3,10,0,0,0,0,0.508360573,0.318327625,1.28024483,0,0,0,1.28024483,CHROMOSOME_V,20636833,20638693,-,WBGene00012848,,cds
B0238.13,10,0,0,0,0,0,0.472434797,1.539646316,0,0,0,1.539646316,CHROMOSOME_V,5243713,5248024,-,WBGene00015077,,cds
F45D11.10,10,0,0,0,0,0,0.472434797,1.539646316,0,0,0,1.539646316,CHROMOSOME_II,988744,991144,+,WBGene00018456,fbxc-39,cds
F20D6.10,10,0,0,0,0,0,0.318327625,1.28024483,0,0,0,1.28024483,CHROMOSOME_V,8192040,8195782,-,WBGene00017639,,cds
F32F2.1,10,0,0,0,0,0,0.578956716,1.28024483,0,0,0,1.28024483,CHROMOSOME_V,13273553,13295900,-,WBGene00009337,uig-1,cds
F38E11.3,10,0,0,0,0,0.190059745,0.318327625,1.28024483,0,0,0,1.28024483,CHROMOSOME_IV,9451321,9453355,+,WBGene00000775,cpin-1,cds
T27B1.1,10,0,0,0,0.210328848,0,0.937693037,2.528091315,0,0.556919604,0,2.528091315,CHROMOSOME_X,16541257,16551140,+,WBGene00003883,osm-1,cds
F18A11.5,10,0,0,0,0.370267571,0,0.708702296,1.539646316,0,0,0,1.539646316,CHROMOSOME_II,13009196,13012748,-,WBGene00008932,,cds
C33D9.6,10,0,0,0.217436915,0,0.14647452,0.827736204,2.115296187,0,0,0.534825157,2.115296187,CHROMOSOME_IV,8775409,8778132,-,WBGene00007900,,cds
F54E7.5,10,0,0,0.217436915,0,0,0.318327625,1.278316317,0,0,0.292055252,1.278316317,CHROMOSOME_III,5654940,5656950,-,WBGene00018828,sdz-21,cds
T23H2.2,10,0,0,0.290991304,0,0.279438855,0.472434797,1.539646316,0,0,0.292055252,1.539646316,CHROMOSOME_I,6436045,6441193,+,WBGene00004924,snt-4,cds
F47D12.6,10,0,0,0,0.183506423,0,0.318327625,1.28024483,0,0,0.292055252,1.28024483,CHROMOSOME_III,6286582,6287264,-,WBGene00018562,,cds
C12D12.5,10,0,0,0,0,0,0,1.28024483,0,0,0,1.28024483,CHROMOSOME_X,3505427,3506378,-,WBGene00015716,sox-4,cds
F13G3.1,10,0,0,0,0,0,0,1.28024483,0,0,0,1.28024483,CHROMOSOME_I,7291270,7293240,+,WBGene00008762,ztf-2,cds
F56C11.1,10,0,0,0,0,0,0,1.538035347,0,0,0,1.538035347,CHROMOSOME_I,146488,154850,-,WBGene00000253,bli-3,cds
F57F4.4,10,0,0,0,0,0,0,1.539646316,0,0,0,1.539646316,CHROMOSOME_V,6401352,6408767,-,WBGene00019017,,cds
R10H10.3,10,0,0,0,0,0,0,1.539646316,0,0,0,1.539646316,CHROMOSOME_IV,10388472,10393273,+,WBGene00011222,,cds
W06D12.3,10,0,0,0,0,0,0,1.539646316,0,0,0,1.539646316,CHROMOSOME_V,17723754,17726799,+,WBGene00001397,fat-5,cds
Y39D8B.3,10,0,0,0,0,0,0,1.28024483,0,0,0,1.28024483,CHROMOSOME_V,374409,379673,-,WBGene00021451,mltn-8,cds
ZK6.11,10,0,0,0,0,0,0,1.539646316,0,0,0,1.539646316,CHROMOSOME_V,415714,417707,-,WBGene00022645,,cds
H11E01.3,10,0,0,0,0,0,0.189748329,1.755284558,0,0,0,1.755284558,CHROMOSOME_X,1604901,1619145,+,WBGene00019188,,cds
T07F10.4,10,0,0,0,0,0,0.189748329,1.28024483,0,0,0,1.28024483,CHROMOSOME_V,12872037,12882089,+,WBGene00011590,bus-19,cds
F21F8.3,10,0,0,0.406354161,0,0,0.189748329,1.539646316,0,0,0,1.539646316,CHROMOSOME_V,8272355,8274027,+,WBGene00000218,asp-5,cds
W05E10.3,10,0,0,0.217436915,0,0,0,1.28024483,0,0,0,1.28024483,CHROMOSOME_V,11701743,11705383,-,WBGene00000453,ceh-32,cds
M02D8.4,10,0,0,0.217436915,0,0.190059745,0.189748329,1.28024483,0,0,0,1.28024483,CHROMOSOME_X,8748379,8750917,-,WBGene00019730,asns-2,cds
C37H5.2,10,0,0.283708983,0,0,0,0,1.278316317,0,0,0.292055252,1.278316317,CHROMOSOME_V,4847726,4849818,+,WBGene00016506,,cds
F27D9.6,10,0,0.463941628,0,0.210328848,0.14647452,0,1.538035347,0,0,0.534825157,1.538035347,CHROMOSOME_X,7661851,7664863,-,WBGene00000992,dhs-29,cds
F40F4.6,10,0,0,0,0,0,0,1.539646316,0,0,0.292055252,1.539646316,CHROMOSOME_X,3235756,3243612,-,WBGene00018237,,cds
K01D12.15,10,0,0,0,0,0.14647452,0,1.539646316,0,0,0.534825157,1.539646316,CHROMOSOME_V,12386293,12386746,+,WBGene00010474,,cds
C06A6.3,10,2.897629248,3.299059161,2.798023261,3.264129032,3.170476051,3.503864195,4.218592427,2.90147915,3.102660687,3.058682774,1.420569166,CHROMOSOME_IV,7830550,7832428,+,WBGene00015508,mvb-12,cds
C34B7.4,10,0.748353335,1.363202604,0.982580743,0.90902622,0.993268031,1.483715462,2.402287156,0.793735534,0.95772856,0.534825157,1.867461999,CHROMOSOME_I,8333147,8336176,+,WBGene00007914,mys-4,cds
F56E10.1,10,0,0.675026005,0.217436915,0.941406854,0.190059745,0.643633588,1.948917883,0,0.556919604,0.292055252,1.948917883,CHROMOSOME_V,104830,105964,+,WBGene00018975,,cds
Y50D4C.4,10,0,0.283708983,0.217436915,0.892559223,0.473509795,0.357416276,1.758054969,0,0.567086442,0,1.758054969,CHROMOSOME_V,951588,964801,-,WBGene00005024,sqv-6,cds
B0272.2,10,0,0,0,0,0.190059745,0.611657559,1.539646316,0,0,0.924125075,1.539646316,CHROMOSOME_X,9440339,9441505,-,WBGene00007128,memb-1,cds
F31D5.3,10,0,0,0,0.210328848,0.190059745,0.827736204,2.265429519,0,0,1.085367826,2.265429519,CHROMOSOME_II,4186669,4208502,+,WBGene00006495,cpna-1,cds
F42G9.9,10,0,0,0,0,0,0.472434797,1.947704985,0,0,0.806592064,1.947704985,CHROMOSOME_III,763806,771386,+,WBGene00004212,ptl-1,cds
C05C12.6,10,0,0,0,0,0,0.189748329,1.28024483,0,0,0.806592064,1.28024483,CHROMOSOME_IV,11231648,11233101,-,WBGene00007338,,cds
Y45F3A.4,10,0,0,0,0,0,0.189748329,1.948917883,0,0,1.444949572,1.948917883,CHROMOSOME_III,10572376,10575321,-,WBGene00012861,,cds
F44A6.4,10,0,0,0,0,0.357970725,0,1.539646316,0,0,0.924125075,1.539646316,CHROMOSOME_X,10214384,10215494,-,WBGene00009676,,cds
R03E9.1,10,0,0,0.217436915,0.393859582,0.190059745,0.50761118,1.945276125,0,0.567086442,1.444949572,1.945276125,CHROMOSOME_X,6742354,6743863,+,WBGene00003163,mdl-1,cds
T07E3.4,10,0.748353335,0,0.471080086,0.370267571,0.473509795,0.611657559,1.755284558,0,0.556919604,0.924125075,1.755284558,CHROMOSOME_III,6897961,6900549,+,WBGene00020315,,cds
F18A11.3,10,1.753930507,1.614725324,1.176509258,1.353877101,1.540258811,1.850328894,2.746734789,1.352376344,1.283436976,1.942777021,1.570225531,CHROMOSOME_II,13036275,13036813,-,WBGene00008930,,cds
T27F2.2,10,0.64551341,0,0,0,0,0.578956716,1.28024483,0,0,0.534825157,1.28024483,CHROMOSOME_V,11631426,11637273,-,WBGene00012100,,cds
B0218.3,10,0,0,0,0,0,1.039859611,1.758054969,0,0.973102158,0.534825157,1.758054969,CHROMOSOME_IV,8148780,8150727,+,WBGene00004055,pmk-1,cds
C17B7.11,10,0,0,0,0,0.190059745,1.501273873,2.526467383,0,1.538690448,0.742566659,2.526467383,CHROMOSOME_V,3345307,3346481,-,WBGene00015885,fbxa-65,cds
Y43F11A.4,10,0,0,0,0,0.14647452,0.578956716,1.278316317,0,0.567086442,0.292055252,1.278316317,CHROMOSOME_II,12120342,12120966,+,WBGene00012844,,cds
K06A1.4,10,0,0,0,0,0.190059745,0.799628596,1.278316317,0,0.556919604,0.534825157,1.278316317,CHROMOSOME_II,6446113,6449775,-,WBGene00003621,nhr-22,cds
T13H5.6,10,0,0,0,0,0,1.089567309,1.538035347,0,0.567086442,0.534825157,1.538035347,CHROMOSOME_II,8526747,8531171,-,WBGene00011760,,cds
Y106G6D.1,10,0,0,0,0,0,1.089567309,1.758054969,0,0.567086442,0.742566659,1.758054969,CHROMOSOME_I,10107382,10108989,-,WBGene00013698,,cds
C24A8.4,10,0,0,0.217436915,0,0,0.990981921,2.116376114,0,1.283436976,1.136087321,2.116376114,CHROMOSOME_X,4333124,4336010,-,WBGene00016038,cst-2,cds
W08A12.3,10,0,0.283708983,0,0,0.357970725,1.01562775,1.947704985,0,0.965435837,1.085367826,1.947704985,CHROMOSOME_V,3682838,3686456,+,WBGene00021080,,cds
D2013.3,10,0,0.283708983,0,0,0.357970725,0.827736204,1.28024483,0,0.567086442,0.292055252,1.28024483,CHROMOSOME_II,9317492,9319459,-,WBGene00008403,,cds
K10C9.3,10,0,0.283708983,0.217436915,0,0,0.799628596,1.278316317,0,0.567086442,0.292055252,1.278316317,CHROMOSOME_V,1061594,1067909,+,WBGene00019624,,cds
T27B7.6,10,0,0.463941628,0,0,0,0.963258062,1.756670428,0,0.567086442,0.534825157,1.756670428,CHROMOSOME_V,2281857,2284962,+,WBGene00020852,nhr-228,cds
ZK520.5,10,0,0,0.471080086,0.183506423,0.547346196,0.738619577,1.539646316,0,0.567086442,0.534825157,1.539646316,CHROMOSOME_III,13692593,13693710,+,WBGene00000878,cyn-2,cds
C23H4.6,10,0,0,0,0.210328848,0,0.189748329,1.758054969,0,0.556919604,0.292055252,1.758054969,CHROMOSOME_X,12235553,12240731,+,WBGene00007694,,cds
C30F12.5,10,0,0,0,0,0,0,1.539646316,0,0.556919604,0.292055252,1.539646316,CHROMOSOME_I,6991754,6999570,-,WBGene00016264,,cds
F32A7.3,10,0,0,0,0,0,0,1.539646316,0,0.567086442,0,1.539646316,CHROMOSOME_I,14829656,14834828,-,WBGene00009304,eva-1,cds
F55A11.11,10,0,0,0.217436915,0,0,0.189748329,1.28024483,0,0.556919604,0,1.28024483,CHROMOSOME_V,11783360,11784544,+,WBGene00010082,,cds
C43E11.6,10,0,0,0.406354161,0,0.473509795,0.611657559,2.748128893,0,0.965435837,0.980725943,2.748128893,CHROMOSOME_I,4229578,4236040,+,WBGene00003516,nab-1,cds
Y43F11A.1,10,0,0,0,0,0.14647452,0.318327625,1.278316317,0,0.567086442,0.292055252,1.278316317,CHROMOSOME_II,12113160,12113784,-,WBGene00012841,,cds
F36F12.4,10,0,0,0,0,0,0.189748329,2.403172334,0,0.973102158,0.980725943,2.403172334,CHROMOSOME_V,2088239,2089763,+,WBGene00018095,,cds
M176.4,10,0,0,0,0.183506423,0,0.318327625,1.947704985,0,0.95772856,0.742566659,1.947704985,CHROMOSOME_II,9420417,9422139,+,WBGene00010943,,cds
K03A11.1,10,0,0,0,0,0,0,1.536422576,0,0.965435837,0.980725943,1.536422576,CHROMOSOME_X,13051727,13055269,+,WBGene00010519,,cds
K03E6.7,10,0,0,0.217436915,0,0,0.472434797,2.26640275,0,1.538690448,1.230387302,2.26640275,CHROMOSOME_X,1084219,1088147,-,WBGene00019365,,cds
R02F11.3,10,0,0.463941628,0.53302637,0,0.14647452,0.611657559,1.758054969,0,0,0.924125075,1.758054969,CHROMOSOME_V,4802357,4805933,-,WBGene00019841,,cds
R06B10.4,10,0,0.520689644,0.775243723,0,0.190059745,0.827736204,1.28024483,0,0,0.742566659,1.28024483,CHROMOSOME_III,991870,1001896,+,WBGene00006615,trp-2,cds
C06B3.6,10,0.748353335,0,0,0,0,0.472434797,1.539646316,0.86375311,0,0,1.539646316,CHROMOSOME_V,13908114,13909499,-,WBGene00007365,,cds
F18E3.7,10,1.166182115,0,0,1.009646928,0,0.708702296,2.748128893,1.400282378,0,0.292055252,2.748128893,CHROMOSOME_V,7433382,7435015,-,WBGene00017565,ddo-2,cds
C27H5.2,10,0,0,0.53302637,0,0,0,1.539646316,0.793735534,0,0,1.539646316,CHROMOSOME_II,7155590,7160897,+,WBGene00016172,,cds
C47F8.1,10,0,0,0.217436915,0,0,0.708702296,2.402287156,0.86375311,0,0.534825157,2.402287156,CHROMOSOME_I,12335050,12336589,+,WBGene00008157,,cds
C48D5.2,10,0.64551341,0,0.53302637,0,0,0.318327625,2.267375325,0.793735534,0,0.534825157,2.267375325,CHROMOSOME_III,3590721,3611978,+,WBGene00004213,ptp-1,cds
F43E2.5,10,1.23863324,0,0.217436915,0.346283344,0.580478013,0.318327625,2.526467383,1.400282378,0.556919604,0.534825157,2.526467383,CHROMOSOME_II,7363173,7364064,-,WBGene00018393,msra-1,cds
ZK795.1,10,0.64551341,0,0.217436915,0.183506423,0.319239076,0.189748329,1.538035347,0.86375311,0.556919604,0.534825157,1.538035347,CHROMOSOME_IV,12548109,12554487,+,WBGene00014081,,cds
F45D3.3,10,0,0,0,0,0.279438855,0,1.539646316,0.86375311,0,0,1.539646316,CHROMOSOME_V,12549197,12550336,-,WBGene00009723,,cds
Y54E10BR.1,10,2.170358936,1.912959186,2.067303575,2.212013148,2.513689443,2.220903004,3.689562687,2.695935202,2.403851739,2.245490372,1.776603501,CHROMOSOME_I,3059253,3069395,+,WBGene00021840,,cds
F44F4.11,10,1.23863324,0.859131501,1.240096801,0.875902099,1.118002398,0.611657559,2.115296187,1.400282378,0.973102158,1.136087321,1.503638628,CHROMOSOME_II,10918646,10920124,+,WBGene00006530,tba-4,cds
Y19D2B.1,10,1.166182115,0.675026005,1.026312459,0.892559223,0.943201235,0.611657559,1.758054969,0.86375311,0.973102158,1.136087321,1.14639741,CHROMOSOME_II,10922612,10922914,-,WBGene00012489,,cds
T18H9.2,10,0.748353335,0,0.217436915,0,0.14647452,0,1.539646316,0,0,0,1.539646316,CHROMOSOME_V,9199657,9205105,+,WBGene00000215,asp-2,cds
F13E6.4,10,0,0,0.631162961,0.783101021,0.14647452,0.738619577,1.758054969,0.793735534,0.556919604,0.292055252,1.758054969,CHROMOSOME_X,10691879,10694397,+,WBGene00008748,,cds
ZK1193.2,10,0,0,0.631162961,0.556655625,0.437796251,0.578956716,2.114215451,0.793735534,0,0,2.114215451,CHROMOSOME_X,406453,416536,-,WBGene00022858,,cds
F14H12.6,10,0,0.675026005,0.573373063,1.1459986,0.710309942,0.708702296,1.947704985,0.86375311,0,0,1.947704985,CHROMOSOME_X,4357032,4357470,-,WBGene00017473,,cds
H02I12.7,10,0.64551341,0.724179904,1.150075444,1.039868816,0.943201235,0.988377943,1.946491066,0.86375311,0.567086442,0.924125075,1.379404624,CHROMOSOME_IV,11401070,11401453,+,WBGene00001939,his-65,cds
R10E4.11,10,0,0,0.723047055,0.514231572,0.190059745,0.357416276,1.28024483,0,0,0,1.28024483,CHROMOSOME_III,4297459,4301012,-,WBGene00011206,,cds
Y50D4C.6,10,1.849566566,1.664110408,2.647233742,2.7959475,2.889579269,2.345835065,3.579569918,1.790479553,1.277257619,2.076316574,2.302312299,CHROMOSOME_V,946732,949861,-,WBGene00021750,,cds
C02B10.3,10,0,0,0.290991304,1.300394781,0.744262492,0.708702296,1.756670428,0,0,0.806592064,1.756670428,CHROMOSOME_IV,5092815,5103273,-,WBGene00015328,,cds
C03C10.4,10,3.540180585,3.492276983,3.885540872,4.177937225,4.19410679,4.094549724,4.60444398,3.997481709,3.887317386,4.043452143,1.112166997,CHROMOSOME_III,4096875,4098107,-,WBGene00007270,,cds
F55G1.10,10,0,0,0.825617671,1.941361997,1.27688205,0.963258062,2.115296187,0.793735534,1.277257619,1.085367826,2.115296187,CHROMOSOME_IV,7485737,7486206,-,WBGene00001935,his-61,cds
C38C10.5,10,2.805229335,2.845509838,3.354447821,3.849662506,3.578524433,3.398087289,3.888459677,3.367362831,3.18630328,3.920895634,1.115666299,CHROMOSOME_III,9393395,9404448,+,WBGene00004343,rgr-1,cds
F56A8.7,10,2.059429633,1.759795936,1.721199235,2.607904591,2.87728416,2.558926079,3.635425977,2.500794546,2.747585038,2.55186026,1.914226742,CHROMOSOME_III,13277160,13284263,+,WBGene00006798,unc-64,cds
T01B11.2,10,0,0.283708983,0,1.039868816,0.714723037,0.611657559,2.401401434,0.86375311,0.567086442,1.276332728,2.401401434,CHROMOSOME_IV,8449336,8451758,-,WBGene00020139,,cds
B0261.8,10,0,0.283708983,0.471080086,0.556655625,0.96845181,2.346851878,2.267375325,0,1.277257619,2.223252449,2.346851878,CHROMOSOME_I,5271280,5272040,-,WBGene00015096,,cds
M199.2,10,0,0,0,0,0.989630755,1.932992028,1.536422576,0,0.965435837,1.731078021,1.932992028,CHROMOSOME_IV,15108741,15110883,+,WBGene00010951,,cds
F44D12.1,10,0,0,0,0.183506423,0.508360573,1.571186725,0.96374902,0,0.973102158,1.795604037,1.795604037,CHROMOSOME_IV,10009945,10014164,+,WBGene00009678,,cds
